ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
12998264,01/12/2015 12:00:00 PM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,532,5.0,9.0,,
21724,01/13/2015 05:40:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,921,9.0,12.0,41.816501877,-87.689552817
21723,01/13/2015 10:10:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,213,2.0,3.0,41.823354247,-87.618539727
21725,01/14/2015 05:22:00 PM,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,True,False,835,8.0,18.0,41.7457119,-87.684023656
9929612,01/16/2015 07:00:00 PM,THEFT,OVER $500,OTHER,False,False,835,8.0,18.0,41.735306043,-87.69539476
21727,01/16/2015 07:22:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,824,8.0,16.0,41.78838211,-87.684348624
9928306,01/16/2015 07:36:00 AM,ASSAULT,SIMPLE,STREET,False,False,421,4.0,7.0,41.756751571,-87.56390413
21728,01/17/2015 01:26:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1011,10.0,24.0,41.864337788,-87.725421626
21729,01/17/2015 07:10:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,2223,22.0,21.0,41.718888535,-87.644364499
13216184,01/18/2015 02:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1834,18.0,2.0,,
9931027,01/18/2015 05:00:00 PM,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,2513,25.0,36.0,41.909307068,-87.80576669
9931023,01/18/2015 10:15:00 PM,BATTERY,SIMPLE,OTHER,True,False,1931,19.0,32.0,41.933566453,-87.668435522
12262315,01/18/2015 12:00:00 AM,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,APARTMENT,True,True,2533,25.0,37.0,,
21730,01/18/2015 12:20:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1223,12.0,2.0,41.882185074,-87.679713374
21731,01/20/2015 10:44:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,421,4.0,7.0,41.75375771,-87.552135344
21734,01/21/2015 07:39:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,933,9.0,16.0,41.802277495,-87.655080002
21733,01/21/2015 09:25:00 AM,HOMICIDE,FIRST DEGREE MURDER,YARD,False,False,832,8.0,15.0,41.772958903,-87.6809078
21732,01/21/2015 12:42:00 AM,HOMICIDE,FIRST DEGREE MURDER,PORCH,False,False,934,9.0,16.0,41.797277742,-87.653742794
21735,01/23/2015 07:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,False,False,621,6.0,17.0,41.750472394,-87.634297122
21736,01/23/2015 08:18:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,832,8.0,17.0,41.770980744,-87.6834133
21737,01/24/2015 02:13:00 AM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,1113,11.0,28.0,41.883196036,-87.739535384
21739,01/27/2015 09:00:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,223,2.0,4.0,41.802195281,-87.609675541
21738,01/27/2015 11:54:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1024,10.0,22.0,41.848054237,-87.712759263
9943866,01/28/2015 10:34:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2422,24.0,49.0,42.019399237,-87.675049485
21741,01/29/2015 02:06:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,522,5.0,9.0,41.677244043,-87.628640273
21742,01/29/2015 03:20:00 AM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,913,9.0,11.0,41.83607872,-87.657409354
9944746,01/29/2015 03:42:00 PM,ASSAULT,SIMPLE,ALLEY,True,False,1115,11.0,28.0,41.878800777,-87.73129934
9944697,01/29/2015 11:50:00 AM,ASSAULT,SIMPLE,SIDEWALK,False,False,834,8.0,18.0,41.735159923,-87.703731406
12495747,01/29/2015 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,532,5.0,9.0,,
22831,01/29/2015 12:01:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2512,25.0,29.0,41.922162704,-87.779310887
21743,01/30/2015 05:52:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,735,7.0,17.0,41.766156013,-87.669924987
21749,01/30/2015 06:53:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1021,10.0,24.0,41.859993621,-87.711579264
21744,01/31/2015 12:02:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,414,4.0,8.0,41.747141383,-87.574686235
12284818,02/01/2015 02:00:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,2535,25.0,26.0,,
21745,02/01/2015 08:53:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,131,1.0,2.0,41.850359857,-87.623741058
11735078,02/01/2015 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,1124,11.0,28.0,,
21746,02/02/2015 09:16:00 AM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,223,2.0,3.0,41.806671065,-87.615339745
21750,02/02/2015 11:33:00 PM,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,True,True,511,5.0,9.0,41.712456039,-87.620106677
21748,02/04/2015 04:07:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,835,8.0,18.0,41.739787158,-87.700293265
21818,02/05/2015 07:00:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,522,5.0,9.0,41.677244043,-87.628640273
9954808,02/06/2015 09:00:00 PM,BATTERY,SIMPLE,STREET,False,False,1914,19.0,46.0,41.96616193,-87.648777588
21752,02/08/2015 11:26:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2512,25.0,37.0,41.920657269,-87.776145534
21755,02/08/2015 12:15:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,2233,22.0,34.0,41.688100085,-87.636199237
9957209,02/09/2015 08:25:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2422,24.0,49.0,42.019399237,-87.675049485
21753,02/09/2015 09:31:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,True,1223,12.0,27.0,41.883811077,-87.671812366
21756,02/09/2015 09:56:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2533,25.0,37.0,41.903170357,-87.754381974
21757,02/09/2015 11:10:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1522,15.0,29.0,41.876796412,-87.761703187
21758,02/10/2015 10:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,2534,25.0,30.0,41.910499189,-87.731236702
21760,02/10/2015 12:00:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2515,25.0,30.0,41.926409544,-87.761153938
9963969,02/14/2015 08:00:00 PM,THEFT,OVER $500,RESIDENCE,False,False,2511,25.0,36.0,41.9345078,-87.807058548
21759,02/15/2015 04:21:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,734,7.0,17.0,41.764974559,-87.659310823
9964677,02/17/2015 04:30:00 AM,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,1614,16.0,41.0,41.985656459,-87.831398891
12081289,02/17/2015 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2413,24.0,50.0,,
21761,02/20/2015 03:17:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1432,14.0,32.0,41.92500526,-87.679563115
21762,02/20/2015 06:41:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,712,7.0,20.0,41.791994694,-87.646310475
9969536,02/21/2015 01:38:00 PM,ASSAULT,SIMPLE,SIDEWALK,True,True,213,2.0,3.0,41.830388487,-87.62663288
21763,02/21/2015 05:44:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,1913,19.0,46.0,41.967146776,-87.663140769
21764,02/22/2015 03:20:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,735,7.0,17.0,41.768431709,-87.674333391
11816107,02/22/2015 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1112,11.0,37.0,,
9971758,02/23/2015 12:50:00 PM,BATTERY,SIMPLE,ALLEY,False,False,726,7.0,15.0,41.77675506,-87.673837575
9972971,02/24/2015 03:30:00 PM,BATTERY,SIMPLE,GROCERY FOOD STORE,False,False,2422,24.0,49.0,42.019399237,-87.675049485
9974398,02/25/2015 01:00:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,False,1234,12.0,25.0,41.858692887,-87.66657969
21768,02/25/2015 03:09:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1113,11.0,28.0,41.884498505,-87.741458652
21765,02/25/2015 06:37:00 AM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,2423,24.0,49.0,42.011893605,-87.674519739
21767,02/25/2015 07:45:00 PM,HOMICIDE,FIRST DEGREE MURDER,GANGWAY,False,False,531,5.0,9.0,41.686521024,-87.61683831
12626844,02/26/2015 12:00:00 AM,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,411,4.0,8.0,,
21769,03/02/2015 07:20:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,434,4.0,7.0,41.703644635,-87.564453394
24273,03/03/2015 07:00:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,222,2.0,4.0,41.810879969,-87.601728004
9984053,03/05/2015 01:00:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2213,22.0,19.0,,
9983691,03/05/2015 09:30:00 PM,ROBBERY,ARMED - HANDGUN,STREET,False,False,624,6.0,6.0,41.757551346,-87.611445429
21773,03/07/2015 01:52:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1235,12.0,25.0,41.858003291,-87.652876321
21772,03/07/2015 01:52:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1235,12.0,25.0,41.858003291,-87.652876321
21774,03/07/2015 04:41:00 PM,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,True,False,924,9.0,12.0,41.808509341,-87.674817794
22212,03/08/2015 03:00:00 AM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,1124,11.0,28.0,41.876895616,-87.703546558
21775,03/08/2015 06:33:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,321,3.0,20.0,41.776176511,-87.594551952
9987361,03/08/2015 10:30:00 PM,ROBBERY,STRONG ARM - NO WEAPON,RESIDENCE,False,False,533,5.0,10.0,41.658339387,-87.605480757
21777,03/09/2015 02:52:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1914,19.0,46.0,41.96270134,-87.653370223
21778,03/09/2015 07:41:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,512,5.0,34.0,41.703445434,-87.629291729
21779,03/09/2015 07:53:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2222,22.0,21.0,41.725844616,-87.65670508
21776,03/09/2015 09:36:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,1031,10.0,22.0,41.840020892,-87.720774668
9990723,03/11/2015 09:00:00 PM,CRIMINAL TRESPASS,TO LAND,RESIDENCE,False,False,835,8.0,18.0,41.735341958,-87.693463563
21781,03/15/2015 01:21:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1633,16.0,38.0,41.946726473,-87.772569826
21780,03/15/2015 04:49:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,1712,17.0,39.0,41.972462991,-87.726935628
21782,03/15/2015 07:27:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2531,25.0,29.0,41.909296329,-87.772239931
21783,03/15/2015 07:28:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2531,25.0,29.0,41.909296329,-87.772239931
9995220,03/15/2015 08:10:00 PM,THEFT,RETAIL THEFT,GROCERY FOOD STORE,True,False,2422,24.0,49.0,42.019399237,-87.675049485
21785,03/16/2015 03:11:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1432,14.0,32.0,41.921545627,-87.669188669
21784,03/16/2015 03:11:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1432,14.0,32.0,41.921545627,-87.669188669
9998150,03/17/2015 09:00:00 AM,THEFT,$500 AND UNDER,OTHER,False,False,2213,22.0,19.0,41.720033069,-87.682036826
21787,03/19/2015 02:26:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1113,11.0,28.0,41.878458449,-87.745204753
10001364,03/19/2015 04:45:00 PM,THEFT,OVER $500,STREET,False,False,821,8.0,14.0,41.80169033,-87.703792065
21789,03/19/2015 09:19:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1211,12.0,26.0,41.898563902,-87.698018649
21788,03/19/2015 11:20:00 AM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,835,8.0,18.0,41.748772464,-87.70236711
21786,03/19/2015 12:49:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,622,6.0,21.0,41.746875014,-87.636622787
21790,03/20/2015 05:14:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,422,4.0,7.0,41.748315167,-87.550031913
10004410,03/21/2015 09:50:00 PM,THEFT,OVER $500,STREET,False,False,1832,18.0,42.0,41.894803999,-87.633305784
10004089,03/21/2015 11:55:00 PM,BATTERY,SIMPLE,RESIDENCE,False,False,713,7.0,16.0,41.7899643,-87.658411055
21791,03/21/2015 12:32:00 PM,HOMICIDE,FIRST DEGREE MURDER,PORCH,False,False,2221,22.0,21.0,41.733253531,-87.667856608
10005734,03/22/2015 06:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,812,8.0,13.0,41.77434243,-87.764637488
21793,03/22/2015 09:33:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,2031,20.0,47.0,41.973109096,-87.684977358
21792,03/22/2015 09:53:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,432,4.0,10.0,41.696830001,-87.541349099
22213,03/22/2015 12:00:00 AM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,1124,11.0,28.0,41.876895616,-87.703546558
11634297,03/22/2015 12:01:00 AM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,True,False,1112,11.0,27.0,,
10005935,03/23/2015 08:15:00 PM,ASSAULT,AGGRAVATED - HANDGUN,,False,False,1113,11.0,28.0,,
21794,03/24/2015 06:55:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1222,12.0,2.0,41.881978408,-87.697650504
21795,03/25/2015 06:24:00 PM,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,True,False,2515,25.0,37.0,41.924102822,-87.756452662
10009994,03/26/2015 01:53:00 PM,BATTERY,SIMPLE,RESIDENCE - PORCH / HALLWAY,False,False,1021,10.0,24.0,,
21796,03/26/2015 05:59:00 PM,HOMICIDE,FIRST DEGREE MURDER,PORCH,False,False,1522,15.0,29.0,41.877555323,-87.755968179
21797,03/27/2015 02:04:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,412,4.0,8.0,41.741170915,-87.585745319
10015450,03/27/2015 06:50:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1811,18.0,32.0,,
10010956,03/27/2015 10:06:00 AM,THEFT,RETAIL THEFT,DRUG STORE,False,False,2513,25.0,36.0,41.913157898,-87.805911332
21798,03/28/2015 02:13:00 AM,HOMICIDE,FIRST DEGREE MURDER,TAVERN,False,False,132,1.0,2.0,41.852089006,-87.623784345
21799,03/29/2015 02:27:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,524,5.0,34.0,41.671516943,-87.651443612
21800,03/30/2015 02:50:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,712,7.0,16.0,41.790141834,-87.649912869
21801,03/31/2015 10:55:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,713,7.0,16.0,41.792321579,-87.656534454
21802,03/31/2015 12:19:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,1411,14.0,1.0,41.932723985,-87.691586431
21803,04/01/2015 07:05:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,831,8.0,18.0,41.764450345,-87.698320777
21805,04/02/2015 02:26:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,735,7.0,17.0,41.763864124,-87.676542751
21806,04/02/2015 09:08:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,322,3.0,20.0,41.769232737,-87.620944418
11951815,04/02/2015 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,OTHER,False,False,2533,25.0,37.0,,
21804,04/02/2015 12:51:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,332,3.0,5.0,41.771096902,-87.576434913
21808,04/03/2015 02:37:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,732,7.0,6.0,41.766637378,-87.637182455
21817,04/03/2015 07:00:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,632,6.0,8.0,41.733496394,-87.604746446
21807,04/03/2015 12:08:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,232,2.0,20.0,41.788410913,-87.615825885
21810,04/04/2015 05:07:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,611,6.0,18.0,41.751436547,-87.674386315
21809,04/04/2015 12:18:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,725,7.0,15.0,41.7750266,-87.665364618
10022950,04/06/2015 01:41:00 PM,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,False,False,834,8.0,13.0,41.751694616,-87.741459876
21813,04/08/2015 02:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,2512,25.0,36.0,41.921199662,-87.792007111
21811,04/08/2015 02:53:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1421,14.0,1.0,41.91392608,-87.695040991
21812,04/08/2015 11:37:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,423,4.0,7.0,41.742684668,-87.563141378
11743708,04/09/2015 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,True,True,1623,16.0,45.0,,
21814,04/10/2015 11:16:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,2234,22.0,34.0,41.68814117,-87.643462515
10027321,04/10/2015 12:01:00 AM,THEFT,OVER $500,STREET,False,False,822,8.0,14.0,41.7905787,-87.716947913
21815,04/11/2015 09:27:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,323,3.0,6.0,41.76389472,-87.61471722
21819,04/15/2015 03:16:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1913,19.0,46.0,41.96416436,-87.656682274
22205,04/15/2015 05:50:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,1434,14.0,1.0,41.91482839,-87.690516553
10034757,04/15/2015 10:00:00 AM,THEFT,OVER $500,STREET,False,False,1135,11.0,28.0,41.867362482,-87.69714549
10399166,04/15/2015 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,923,9.0,14.0,,
10035116,04/16/2015 02:30:00 PM,ASSAULT,SIMPLE,OTHER,False,False,1915,19.0,46.0,41.961398631,-87.65489522
10175437,04/16/2015 09:50:00 AM,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,1123,11.0,28.0,,
12537891,04/16/2015 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,True,2533,25.0,37.0,,
21821,04/18/2015 01:22:00 AM,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,True,False,1211,12.0,26.0,41.895681406,-87.692890346
21820,04/18/2015 12:55:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1112,11.0,27.0,41.900039997,-87.72378279
21822,04/19/2015 05:38:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1034,10.0,12.0,41.848848115,-87.692906249
21823,04/19/2015 06:35:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2521,25.0,31.0,41.930801083,-87.751478832
21824,04/19/2015 06:35:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2521,25.0,31.0,41.930801083,-87.751478832
21826,04/20/2015 03:54:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,313,3.0,20.0,41.784744,-87.615738439
