ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
23776,01/14/2018 11:03:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,522,5.0,34.0,41.677030954,-87.631040238
11577040,01/16/2018 12:00:00 AM,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,False,True,824,8.0,14.0,,
23777,01/18/2018 03:41:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,321,3.0,20.0,41.774093686,-87.607047693
23778,01/18/2018 03:45:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,321,3.0,20.0,41.774093686,-87.607047693
23782,01/20/2018 01:53:00 PM,HOMICIDE,FIRST DEGREE MURDER,CTA PROPERTY,True,False,731,7.0,6.0,41.769185486,-87.625732415
11892086,01/20/2018 02:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1622,16.0,45.0,,
11209749,01/20/2018 05:00:00 PM,ASSAULT,SIMPLE,GROCERY FOOD STORE,False,False,2511,25.0,36.0,41.93176938,-87.806529799
23780,01/20/2018 12:04:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,421,4.0,7.0,41.751897254,-87.553777728
23783,01/21/2018 02:44:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,523,5.0,34.0,41.658747067,-87.641269569
23784,01/21/2018 03:43:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2512,25.0,36.0,41.922001458,-87.776045651
23785,01/21/2018 03:45:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2512,25.0,36.0,41.922001458,-87.776045651
23786,01/22/2018 02:45:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,822,8.0,13.0,41.786503336,-87.720521696
23787,01/22/2018 06:28:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,631,6.0,8.0,41.749527954,-87.598606502
23788,01/22/2018 10:00:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,423,4.0,7.0,41.744534088,-87.560653171
23790,01/23/2018 07:53:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,2534,25.0,37.0,41.906214695,-87.731618605
11212569,01/24/2018 01:30:00 AM,BATTERY,SIMPLE,TAXICAB,False,False,1924,19.0,44.0,41.94212794,-87.652434703
11212962,01/24/2018 02:15:00 PM,BATTERY,SIMPLE,STREET,False,False,2422,24.0,49.0,42.020271587,-87.67308633
23792,01/24/2018 02:47:00 PM,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,True,False,2522,25.0,31.0,41.924165391,-87.751991106
23791,01/24/2018 06:45:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1132,11.0,24.0,41.874958334,-87.725475207
11231240,01/26/2018 06:00:00 PM,THEFT,OVER $500,STREET,False,False,1214,12.0,27.0,41.892278859,-87.645493951
11959160,01/26/2018 10:00:00 AM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,224,2.0,3.0,,
23793,01/26/2018 10:32:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,731,7.0,6.0,41.766996182,-87.627175072
23796,01/27/2018 02:27:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1423,14.0,26.0,41.902976682,-87.691120334
23797,01/27/2018 11:55:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2234,22.0,34.0,41.693107995,-87.655847332
11216513,01/28/2018 01:00:00 PM,THEFT,FROM BUILDING,RESTAURANT,False,False,834,8.0,13.0,41.74813445,-87.741305686
11768429,01/30/2018 02:50:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,114,1.0,42.0,,
11218900,01/30/2018 05:06:00 AM,ASSAULT,SIMPLE,RESIDENCE,False,True,734,7.0,17.0,41.759507932,-87.6597822
23798,01/30/2018 09:51:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,1911,19.0,47.0,41.965731951,-87.689725637
12273820,01/30/2018 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,213,2.0,3.0,,
23799,01/31/2018 02:02:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,2233,22.0,34.0,41.691782717,-87.641149904
23800,01/31/2018 11:22:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1131,11.0,24.0,41.869563638,-87.743465231
23801,01/31/2018 11:22:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1131,11.0,24.0,41.869563638,-87.743465231
23802,01/31/2018 11:26:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,612,6.0,17.0,41.753589034,-87.653819041
11220979,02/01/2018 06:00:00 PM,THEFT,OVER $500,STREET,False,False,1711,17.0,40.0,41.985410232,-87.70954023
11675166,02/01/2018 09:00:00 AM,THEFT,OVER $500,RESIDENCE,False,False,2432,24.0,49.0,,
12045719,02/01/2018 09:00:00 AM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,False,False,1934,19.0,44.0,,
11698234,02/01/2018 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,231,2.0,3.0,,
11221291,02/02/2018 03:59:00 PM,THEFT,FROM BUILDING,SMALL RETAIL STORE,False,False,833,8.0,13.0,41.772112712,-87.74208238
23805,02/02/2018 09:51:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,613,6.0,21.0,41.737260844,-87.649730029
23804,02/02/2018 10:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOTEL,True,False,1124,11.0,28.0,41.877369643,-87.701415852
11703610,02/02/2018 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,2221,22.0,21.0,,
12168941,02/02/2018 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1112,11.0,27.0,,
11223564,02/03/2018 04:00:00 PM,ASSAULT,SIMPLE,STREET,False,False,1925,19.0,44.0,41.943122315,-87.649365938
23807,02/03/2018 04:22:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,532,5.0,9.0,41.677158203,-87.619621673
23806,02/03/2018 05:21:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1132,11.0,24.0,41.875040676,-87.725478099
23809,02/03/2018 09:03:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,825,8.0,15.0,41.779232785,-87.685346466
23808,02/03/2018 12:34:00 PM,HOMICIDE,FIRST DEGREE MURDER,PORCH,True,False,414,4.0,7.0,41.754739502,-87.56629204
23810,02/04/2018 01:36:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,524,5.0,34.0,41.68073915,-87.645661144
11222991,02/04/2018 07:15:00 PM,ASSAULT,SIMPLE,STREET,False,False,2222,22.0,21.0,41.731407701,-87.66050448
23811,02/05/2018 01:10:00 AM,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,False,False,532,5.0,9.0,41.678585145,-87.617837834
12426046,02/05/2018 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1524,15.0,37.0,,
24018,02/06/2018 03:51:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,1115,11.0,28.0,41.878856261,-87.726719805
24019,02/06/2018 03:51:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,1115,11.0,28.0,41.878856261,-87.726719805
23812,02/06/2018 04:10:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,712,7.0,16.0,41.78082323,-87.653318937
23814,02/07/2018 09:23:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,1011,10.0,24.0,41.861720639,-87.736048391
23813,02/07/2018 09:23:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,1011,10.0,24.0,41.861720639,-87.736048391
11225493,02/07/2018 12:35:00 PM,BATTERY,SIMPLE,STREET,False,False,1131,11.0,24.0,41.8729464,-87.739031777
11226153,02/08/2018 03:30:00 PM,BATTERY,SIMPLE,CTA BUS,True,False,331,3.0,5.0,41.77344592,-87.577254141
23815,02/08/2018 08:43:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,1532,15.0,28.0,41.891768093,-87.755483944
12696794,02/08/2018 12:00:00 AM,OFFENSE INVOLVING CHILDREN,CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,1122,11.0,37.0,41.893540837,-87.725185185
23818,02/09/2018 10:32:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,631,6.0,8.0,41.746729695,-87.602625355
23819,02/10/2018 05:34:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1423,14.0,1.0,41.90896722,-87.687184491
23816,02/10/2018 12:16:00 AM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,934,9.0,16.0,41.798754356,-87.65377487
23820,02/11/2018 01:03:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,835,8.0,18.0,41.760490977,-87.679359084
23821,02/11/2018 06:16:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,825,8.0,15.0,41.779217525,-87.68653451
11228048,02/11/2018 11:50:00 AM,BATTERY,SIMPLE,STREET,True,False,2534,25.0,37.0,41.908590075,-87.735078993
23822,02/12/2018 12:00:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,1012,10.0,24.0,41.860003433,-87.733549773
12907099,02/12/2018 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,RESIDENCE,False,True,822,8.0,23.0,,
23823,02/13/2018 02:12:00 PM,HOMICIDE,FIRST DEGREE MURDER,GOVERNMENT BUILDING,True,False,122,1.0,42.0,41.884476226,-87.631310613
24925,02/13/2018 11:06:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1822,18.0,27.0,41.896472326,-87.643252484
11705096,02/15/2018 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1224,12.0,27.0,,
11947235,02/16/2018 03:45:00 PM,THEFT,OVER $500,STREET,False,False,533,5.0,9.0,,
23824,02/16/2018 05:20:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2521,25.0,31.0,41.931520133,-87.747712726
23825,02/16/2018 11:58:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,431,4.0,10.0,41.709060038,-87.560898667
23826,02/17/2018 09:18:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,533,5.0,9.0,41.654340811,-87.604171861
23827,02/18/2018 01:44:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,612,6.0,21.0,41.748564623,-87.661355108
12307943,02/18/2018 04:00:00 PM,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,1712,17.0,39.0,,
23828,02/18/2018 06:21:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,834,8.0,18.0,41.751972552,-87.734193722
23829,02/19/2018 02:10:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,411,4.0,5.0,41.758760072,-87.586732383
23830,02/19/2018 05:09:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,1013,10.0,22.0,41.850660328,-87.729570246
23832,02/19/2018 05:24:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,624,6.0,6.0,41.756161003,-87.608990792
23831,02/19/2018 12:35:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,433,4.0,10.0,41.651431329,-87.527258234
23833,02/20/2018 01:06:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,722,7.0,6.0,41.770767549,-87.637636355
11721331,02/20/2018 10:24:00 AM,NARCOTICS,POSSESS - HEROIN (WHITE),RESIDENCE,True,False,511,5.0,9.0,,
12305810,02/20/2018 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1423,14.0,1.0,,
23835,02/22/2018 03:35:00 PM,HOMICIDE,FIRST DEGREE MURDER,PARK PROPERTY,True,False,531,5.0,9.0,41.690091209,-87.61329487
23836,02/22/2018 06:39:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,733,7.0,17.0,41.766103626,-87.64929197
23834,02/22/2018 09:22:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,1031,10.0,22.0,41.841571637,-87.720818596
11241222,02/22/2018 09:30:00 PM,THEFT,OVER $500,STREET,False,False,914,9.0,25.0,41.851292693,-87.63988068
11715093,02/23/2018 04:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1223,12.0,27.0,,
11239671,02/24/2018 05:30:00 PM,THEFT,OVER $500,STREET,False,False,2412,24.0,50.0,41.997661992,-87.69388483
23838,02/24/2018 08:23:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,321,3.0,5.0,41.774369057,-87.597278237
23839,02/24/2018 09:32:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,632,6.0,6.0,41.735782636,-87.62097712
23840,02/24/2018 10:21:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,724,7.0,16.0,41.77598207,-87.653744026
23841,02/25/2018 03:56:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1513,15.0,29.0,41.880995627,-87.771819255
23842,02/25/2018 11:32:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,623,6.0,6.0,41.748331657,-87.621307469
23843,02/26/2018 07:04:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,532,5.0,9.0,41.679859817,-87.622026174
11240946,02/26/2018 09:25:00 AM,ASSAULT,SIMPLE,STREET,True,False,2433,24.0,40.0,41.998046853,-87.672205101
11974728,02/27/2018 08:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,222,2.0,4.0,,
23844,03/01/2018 03:17:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,424,4.0,10.0,41.742424658,-87.546637154
11254843,03/01/2018 04:00:00 PM,THEFT,OVER $500,OTHER,False,False,1933,19.0,32.0,41.934356724,-87.659948624
11244833,03/01/2018 11:00:00 AM,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",False,False,2211,22.0,19.0,41.683875796,-87.725490546
23845,03/02/2018 12:02:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,912,9.0,11.0,41.829951756,-87.665553441
23994,03/03/2018 01:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,212,2.0,4.0,41.829651528,-87.614451899
23846,03/03/2018 03:13:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,322,3.0,6.0,41.768612192,-87.621776071
23847,03/04/2018 06:19:00 AM,HOMICIDE,FIRST DEGREE MURDER,DRIVEWAY,False,False,533,5.0,9.0,41.653605591,-87.609423772
23848,03/05/2018 09:30:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1522,15.0,29.0,41.874574905,-87.754845736
12307648,03/05/2018 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,1131,11.0,28.0,,
23849,03/06/2018 08:11:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,1112,11.0,27.0,41.899514976,-87.726208426
23850,03/07/2018 10:26:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1115,11.0,28.0,41.882004418,-87.728897024
23852,03/08/2018 02:04:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,1722,17.0,39.0,41.967090006,-87.732185987
23853,03/08/2018 06:56:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1511,15.0,29.0,41.895627701,-87.767852831
12055438,03/09/2018 10:35:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,235,2.0,5.0,,
23855,03/10/2018 04:12:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,2223,22.0,21.0,41.721110998,-87.650729069
23857,03/10/2018 06:07:00 PM,HOMICIDE,FIRST DEGREE MURDER,GARAGE/AUTO REPAIR,False,False,1031,10.0,22.0,41.832802038,-87.716917256
23856,03/10/2018 06:07:00 PM,HOMICIDE,FIRST DEGREE MURDER,GARAGE/AUTO REPAIR,False,False,1031,10.0,22.0,41.832802038,-87.716917256
23858,03/11/2018 01:42:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1211,12.0,26.0,41.898514194,-87.700447092
12340516,03/11/2018 04:00:00 PM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,SCHOOL - PUBLIC BUILDING,False,False,2222,22.0,21.0,,
12697735,03/13/2018 01:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,False,False,2423,24.0,49.0,,
23859,03/13/2018 05:46:00 PM,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,True,False,2411,24.0,50.0,42.011301687,-87.693586328
11254901,03/13/2018 12:25:00 PM,THEFT,$500 AND UNDER,RESTAURANT,False,False,2411,24.0,49.0,42.019530225,-87.689433659
23861,03/16/2018 06:39:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,523,5.0,34.0,41.669984891,-87.638041775
11258374,03/16/2018 08:42:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2513,25.0,36.0,41.90885209,-87.805292849
23860,03/16/2018 10:06:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,234,2.0,5.0,41.796172736,-87.585432838
23862,03/17/2018 01:39:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1231,12.0,2.0,41.8763156,-87.669271624
24898,03/17/2018 04:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,YARD,False,False,312,3.0,20.0,41.779498245,-87.61200593
23863,03/17/2018 06:24:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,613,6.0,21.0,41.744135109,-87.654783514
23864,03/17/2018 11:15:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,931,9.0,20.0,41.80392916,-87.664844437
11809577,03/18/2018 02:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER,False,False,122,1.0,42.0,,
12185500,03/18/2018 07:00:00 AM,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,1722,17.0,39.0,,
23865,03/18/2018 07:13:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1523,15.0,28.0,41.886755667,-87.765095923
23866,03/18/2018 09:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,1524,15.0,37.0,41.902184391,-87.761895561
11262445,03/19/2018 09:00:00 PM,ROBBERY,ATTEMPT: ARMED-HANDGUN,ALLEY,False,False,1512,15.0,29.0,41.884605144,-87.774802655
23867,03/20/2018 02:35:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,1115,11.0,28.0,41.877931554,-87.729342994
11775082,03/20/2018 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,True,312,3.0,20.0,,
