ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
19729,01/01/2011 01:33:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,723,7.0,6.0,41.771907116,-87.644581938
19730,01/01/2011 04:50:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,2022,20.0,48.0,41.985473908,-87.6586893
11405177,01/01/2011 06:00:00 PM,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,True,True,2433,24.0,48.0,,
12075008,01/01/2011 12:00:00 PM,SEX OFFENSE,SEXUAL EXPLOITATION OF A CHILD,SCHOOL - PUBLIC GROUNDS,False,True,423,4.0,7.0,,
12992682,01/01/2011 12:00:00 AM,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,False,False,313,3.0,20.0,,
11370423,01/01/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,SEXUAL ASSAULT OF CHILD BY FAMILY MEMBER,RESIDENCE,True,True,1612,16.0,41.0,,
11204564,01/01/2011 12:01:00 AM,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,False,True,1111,11.0,37.0,,
13049875,01/01/2011 12:01:00 AM,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1623,16.0,45.0,,
12425141,01/01/2011 12:01:00 AM,SEX OFFENSE,OTHER,APARTMENT,False,False,313,3.0,20.0,,
10664586,01/01/2011 12:01:00 AM,CRIM SEXUAL ASSAULT,PREDATORY,OTHER,False,True,1233,12.0,2.0,,
19736,01/02/2011 01:39:00 AM,HOMICIDE,FIRST DEGREE MURDER,CLUB,True,False,623,6.0,6.0,41.758168911,-87.628701252
19737,01/02/2011 01:39:00 AM,HOMICIDE,FIRST DEGREE MURDER,CLUB,True,False,623,6.0,6.0,41.758168911,-87.628701252
7871698,01/02/2011 07:00:00 PM,THEFT,OVER $500,STREET,False,False,2234,22.0,34.0,41.677507979,-87.663130735
7871087,01/02/2011 12:45:00 PM,THEFT,OVER $500,STREET,False,False,634,6.0,21.0,41.73625535,-87.62820806
7873318,01/03/2011 06:30:00 PM,THEFT,OVER $500,STREET,False,False,833,8.0,18.0,41.756458973,-87.716973964
7873005,01/03/2011 07:20:00 PM,ROBBERY,AGGRAVATED,CHA PARKING LOT/GROUNDS,False,False,925,9.0,3.0,36.619446395,-91.686565684
19738,01/04/2011 06:57:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1231,12.0,2.0,41.864272772,-87.660133858
19739,01/04/2011 12:18:00 PM,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,True,False,2311,19.0,46.0,41.964499839,-87.661002797
7876337,01/05/2011 07:00:00 PM,THEFT,FROM BUILDING,RESIDENCE,False,False,2211,22.0,19.0,41.683938235,-87.721741177
19741,01/06/2011 06:28:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,412,4.0,8.0,41.737959637,-87.579377939
7880397,01/08/2011 06:00:00 PM,BATTERY,SIMPLE,SIDEWALK,False,False,2432,24.0,40.0,41.998006921,-87.674328218
19742,01/08/2011 07:55:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,623,6.0,17.0,41.748305725,-87.631814065
19743,01/08/2011 10:45:00 PM,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,True,True,221,2.0,3.0,41.815698011,-87.62300861
19744,01/09/2011 04:11:00 AM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,911,9.0,14.0,41.801104078,-87.687172669
19745,01/10/2011 11:35:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,1115,11.0,28.0,41.878827643,-87.729099546
19746,01/11/2011 06:11:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,2221,22.0,21.0,41.725970861,-87.662792158
19747,01/12/2011 06:48:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,313,3.0,20.0,41.780330981,-87.610453049
19748,01/13/2011 09:40:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1023,10.0,28.0,41.861103162,-87.691286207
19749,01/15/2011 06:49:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1511,15.0,29.0,41.894789245,-87.769788521
19750,01/15/2011 09:06:00 AM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,733,7.0,17.0,41.766161253,-87.649291358
19751,01/16/2011 01:30:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1031,10.0,22.0,41.843651461,-87.730612367
19752,01/17/2011 06:35:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,724,7.0,16.0,41.779655416,-87.651215789
