ID,Date,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Latitude,Longitude
25704,01/04/2021 07:23:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,623,6.0,6.0,41.751862382,-87.619787884
25705,01/04/2021 08:54:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1133,11.0,24.0,41.870831162,-87.716247283
25706,01/04/2021 10:40:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,711,7.0,3.0,41.791735461,-87.632921214
12649362,01/04/2021 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,OTHER (SPECIFY),False,False,1034,10.0,25.0,,
25707,01/05/2021 07:22:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,322,3.0,6.0,41.768355144,-87.619711453
25710,01/06/2021 03:37:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1421,14.0,26.0,41.912476113,-87.706815747
25708,01/06/2021 05:10:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,621,6.0,17.0,41.757720838,-87.64487292
12282818,01/06/2021 06:30:00 AM,THEFT,$500 AND UNDER,APARTMENT,False,False,2413,24.0,50.0,,
25709,01/06/2021 07:56:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,621,6.0,17.0,41.757720838,-87.64487292
12657868,01/06/2021 08:00:00 AM,DECEPTIVE PRACTICE,FORGERY,COMMERCIAL / BUSINESS OFFICE,False,False,111,1.0,42.0,,
25711,01/07/2021 04:00:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,False,825,8.0,16.0,41.778656405,-87.684846319
25712,01/08/2021 12:02:00 AM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,1122,11.0,28.0,41.877136581,-87.721727562
25714,01/09/2021 02:44:00 PM,HOMICIDE,FIRST DEGREE MURDER,VESTIBULE,True,False,222,2.0,5.0,41.805211965,-87.585789862
25717,01/09/2021 04:28:00 PM,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,True,False,2223,22.0,21.0,41.724494263,-87.643297231
25715,01/09/2021 05:09:00 PM,HOMICIDE,FIRST DEGREE MURDER,GARAGE,True,False,222,2.0,5.0,41.803181616,-87.585432024
12265567,01/09/2021 07:36:00 PM,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,STREET,False,False,233,2.0,20.0,41.799387426,-87.603098347
25718,01/09/2021 08:55:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1124,11.0,28.0,41.877826291,-87.701117596
25719,01/09/2021 09:07:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1124,11.0,28.0,41.877826291,-87.701117596
12267165,01/10/2021 05:10:00 PM,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,412,4.0,8.0,,
12266493,01/10/2021 07:30:00 PM,THEFT,OVER $500,STREET,False,False,2535,25.0,26.0,41.906342719,-87.719512895
25720,01/11/2021 12:12:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,921,9.0,12.0,41.820550251,-87.699524119
25721,01/12/2021 01:49:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,False,623,6.0,17.0,41.750215226,-87.633075911
12268177,01/12/2021 07:13:00 PM,PUBLIC PEACE VIOLATION,OTHER VIOLATION,AIRCRAFT,False,False,1654,16.0,41.0,,
25723,01/13/2021 01:50:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,532,5.0,9.0,41.677371729,-87.622635597
25724,01/14/2021 01:36:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2532,25.0,37.0,41.906827741,-87.755880834
25725,01/14/2021 05:48:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,2533,25.0,37.0,41.909591067,-87.748805933
12278448,01/14/2021 06:52:00 PM,THEFT,$500 AND UNDER,APARTMENT,False,False,1912,19.0,47.0,,
25726,01/15/2021 05:10:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,724,7.0,6.0,41.773396353,-87.649482106
25727,01/15/2021 09:52:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,2222,22.0,21.0,41.731323576,-87.653207461
25728,01/16/2021 01:19:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,413,4.0,8.0,41.727087481,-87.587912472
26541,01/17/2021 05:40:00 AM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,1011,10.0,24.0,41.865382052,-87.728814985
25731,01/17/2021 06:48:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2515,25.0,30.0,41.92385284,-87.774151816
25729,01/17/2021 08:36:00 AM,HOMICIDE,FIRST DEGREE MURDER,CHA ELEVATOR,False,False,312,3.0,20.0,41.777558327,-87.615558249
12701962,01/17/2021 10:49:00 PM,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,False,False,1934,19.0,44.0,,
12870443,01/17/2021 11:30:00 PM,CRIMINAL SEXUAL ASSAULT,AGGRAVATED - OTHER,RESIDENCE,False,False,2233,22.0,34.0,,
25730,01/17/2021 11:35:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1112,11.0,27.0,41.894581495,-87.721164479
12642150,01/17/2021 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,914,9.0,11.0,,
12277609,01/18/2021 04:45:00 PM,THEFT,$500 AND UNDER,STREET,False,False,1221,12.0,26.0,,
25732,01/18/2021 06:27:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,624,6.0,6.0,41.757885272,-87.607820559
12276903,01/19/2021 01:00:00 PM,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,2431,24.0,49.0,,
25733,01/19/2021 07:51:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1011,10.0,24.0,41.86371391,-87.722659484
12696987,01/19/2021 12:00:00 PM,DECEPTIVE PRACTICE,FORGERY,OTHER (SPECIFY),False,False,633,6.0,9.0,,
12618625,01/20/2021 04:15:00 PM,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,,
25734,01/21/2021 10:28:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,313,3.0,20.0,41.783234302,-87.610867758
25735,01/21/2021 11:35:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1022,10.0,24.0,41.862942242,-87.707270181
25738,01/22/2021 02:48:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1132,11.0,28.0,41.875817435,-87.725503785
25737,01/22/2021 08:42:00 PM,HOMICIDE,FIRST DEGREE MURDER,YARD,False,False,833,8.0,13.0,41.774341163,-87.733626318
25736,01/22/2021 09:56:00 PM,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,False,False,532,5.0,9.0,41.678980773,-87.619674748
25739,01/22/2021 12:06:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1115,11.0,28.0,41.880628389,-87.733911427
25740,01/23/2021 07:54:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,523,5.0,9.0,41.673689531,-87.628543613
25746,01/23/2021 10:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,True,True,2033,20.0,47.0,41.972643293,-87.661711479
25743,01/24/2021 01:25:00 AM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,False,False,2232,22.0,34.0,41.705020341,-87.651075074
25742,01/24/2021 01:46:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,611,6.0,17.0,41.74962816,-87.665847864
25744,01/24/2021 08:20:00 AM,HOMICIDE,FIRST DEGREE MURDER,DRIVEWAY,True,False,1033,10.0,12.0,41.850057698,-87.697236236
13031207,01/24/2021 12:00:00 PM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,False,False,1033,10.0,12.0,,
12289605,01/25/2021 05:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,624,6.0,6.0,,
12278495,01/25/2021 05:00:00 PM,ASSAULT,SIMPLE,RESIDENCE,False,False,726,7.0,16.0,41.770245488,-87.67477672
12279151,01/25/2021 06:30:00 PM,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,False,False,1434,14.0,2.0,,
25745,01/25/2021 07:02:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1732,17.0,45.0,41.953610209,-87.73161785
12663631,01/26/2021 09:00:00 AM,THEFT,OVER $500,RESIDENCE,False,False,414,4.0,8.0,,
12711066,01/26/2021 10:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,1013,10.0,22.0,,
12297259,01/27/2021 01:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,,False,False,2233,22.0,34.0,,
12288190,01/27/2021 03:26:00 PM,THEFT,FROM BUILDING,APARTMENT,False,False,1913,19.0,46.0,,
25747,01/27/2021 03:56:00 PM,HOMICIDE,FIRST DEGREE MURDER,ELEVATOR,True,False,212,2.0,4.0,41.830530933,-87.610277459
12291363,01/28/2021 08:00:00 AM,ASSAULT,SIMPLE,STREET,False,False,212,2.0,4.0,41.826176486,-87.60734356
25749,01/28/2021 08:36:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1223,12.0,27.0,41.879873468,-87.684870498
25748,01/28/2021 12:46:00 PM,HOMICIDE,FIRST DEGREE MURDER,BARBER SHOP/BEAUTY SALON,False,False,131,1.0,3.0,41.856105476,-87.627164726
26062,01/29/2021 01:25:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,831,8.0,17.0,41.770020864,-87.6913338
13227274,01/29/2021 03:35:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,2232,22.0,21.0,,
25750,01/29/2021 05:21:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,1522,15.0,29.0,41.874808105,-87.75811153
12283615,01/29/2021 09:00:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1135,11.0,27.0,,
25751,01/30/2021 07:35:00 AM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,735,7.0,17.0,41.76571128,-87.67418895
25757,01/30/2021 10:23:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,622,6.0,21.0,41.743157477,-87.636787562
25752,01/31/2021 03:51:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,224,2.0,3.0,41.80829274,-87.622811656
25753,01/31/2021 06:21:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,733,7.0,6.0,41.764319754,-87.645601453
12284304,02/01/2021 09:00:00 PM,ASSAULT,SIMPLE,STREET,False,False,1111,11.0,37.0,41.897020093,-87.737137387
12694192,02/01/2021 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,POLICE FACILITY / VEHICLE PARKING LOT,False,True,621,6.0,17.0,,
25755,02/02/2021 03:57:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2232,22.0,34.0,41.706351415,-87.642817426
25754,02/02/2021 07:14:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,934,9.0,16.0,41.795042969,-87.663396549
25756,02/03/2021 08:05:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,825,8.0,16.0,41.784001741,-87.688649725
12287580,02/04/2021 05:18:00 PM,THEFT,RETAIL THEFT,OTHER (SPECIFY),False,False,1424,14.0,1.0,,
12665376,02/04/2021 12:52:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,BANK,False,False,1935,19.0,43.0,,
25758,02/05/2021 03:18:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,832,8.0,17.0,41.767453861,-87.685761929
12288185,02/05/2021 07:00:00 AM,CRIMINAL DAMAGE,TO PROPERTY,PARK PROPERTY,False,False,113,1.0,4.0,,
12286853,02/05/2021 07:37:00 AM,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,False,False,1813,18.0,43.0,,
25759,02/05/2021 09:45:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2533,25.0,37.0,41.910800166,-87.745899903
12596671,02/05/2021 12:00:00 AM,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1622,16.0,45.0,,
25760,02/06/2021 05:53:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,1024,10.0,24.0,41.851727741,-87.708513726
13108922,02/06/2021 09:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,732,7.0,6.0,,
25762,02/07/2021 01:05:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,1533,15.0,28.0,41.875559923,-87.745088126
12288099,02/07/2021 05:56:00 PM,ASSAULT,SIMPLE,CTA BUS,False,False,1121,11.0,27.0,41.895736721,-87.711442061
25761,02/07/2021 11:32:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,421,4.0,7.0,41.754703829,-87.566292464
12298768,02/07/2021 12:00:00 PM,THEFT,$500 AND UNDER,APARTMENT,False,False,1213,12.0,27.0,,
25764,02/08/2021 07:44:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,324,3.0,8.0,41.761833522,-87.58966934
25763,02/08/2021 08:30:00 PM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,False,False,313,3.0,20.0,41.781534778,-87.605955453
25766,02/08/2021 12:06:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,726,7.0,15.0,41.775729869,-87.672132329
12290395,02/09/2021 07:45:00 PM,THEFT,FROM BUILDING,APARTMENT,False,False,2023,20.0,48.0,,
25767,02/09/2021 07:59:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1121,11.0,27.0,41.894346275,-87.712619863
25770,02/10/2021 04:35:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2222,22.0,21.0,41.729559728,-87.651943841
25768,02/10/2021 07:22:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,212,2.0,3.0,41.823814476,-87.618409866
12979815,02/11/2021 08:00:00 PM,THEFT,$500 AND UNDER,RESIDENCE,False,False,714,7.0,15.0,,
25769,02/12/2021 08:40:00 PM,HOMICIDE,FIRST DEGREE MURDER,GAS STATION DRIVE/PROP.,False,False,1533,15.0,28.0,41.880399914,-87.753008553
27355,02/12/2021 08:55:00 AM,HOMICIDE,FIRST DEGREE MURDER,CHA LOBBY,True,False,213,2.0,3.0,41.819556213,-87.619869654
12464715,02/12/2021 11:52:00 AM,NARCOTICS,MANUFACTURE / DELIVER - CANNABIS 10 GRAMS OR LESS,ALLEY,True,False,1121,11.0,27.0,,
12641019,02/12/2021 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1021,10.0,24.0,,
25771,02/13/2021 08:53:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,612,6.0,17.0,41.755335821,-87.658715338
25773,02/14/2021 11:55:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,631,6.0,8.0,41.748737209,-87.600264583
25772,02/14/2021 12:37:00 AM,HOMICIDE,FIRST DEGREE MURDER,YARD,True,False,2531,25.0,29.0,41.912925057,-87.773538131
25774,02/15/2021 06:11:00 PM,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,False,False,322,3.0,20.0,41.771105569,-87.61804966
12321927,02/15/2021 10:15:00 AM,NARCOTICS,FOUND SUSPECT NARCOTICS,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1134,11.0,24.0,,
12294278,02/16/2021 02:40:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,713,7.0,16.0,,
25776,02/16/2021 06:42:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,True,False,913,9.0,11.0,41.838026577,-87.647590804
25775,02/16/2021 07:37:00 PM,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,False,False,623,6.0,6.0,41.757638586,-87.626357727
25777,02/17/2021 09:31:00 PM,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,True,False,1113,11.0,28.0,41.878458449,-87.745204753
12357015,02/17/2021 11:13:00 AM,THEFT,FROM BUILDING,RESIDENCE,False,False,2023,20.0,48.0,,
25936,02/18/2021 01:20:00 AM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,True,2212,22.0,19.0,41.695439061,-87.662589442
25782,02/18/2021 11:24:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,614,6.0,18.0,41.742042705,-87.672939733
12298233,02/19/2021 07:00:00 AM,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,1631,16.0,38.0,41.937784659,-87.824155337
12610141,02/19/2021 09:00:00 AM,THEFT,FROM BUILDING,APARTMENT,False,False,522,5.0,34.0,,
12642121,02/19/2021 10:00:00 AM,THEFT,FROM BUILDING,APARTMENT,False,False,132,1.0,3.0,,
12531651,02/19/2021 10:38:00 AM,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,False,1131,11.0,28.0,,
12338327,02/19/2021 11:40:00 AM,NARCOTICS,POSSESS - PCP,SIDEWALK,True,False,1012,10.0,24.0,,
25779,02/20/2021 01:28:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,611,6.0,18.0,41.750226609,-87.673482519
12297218,02/20/2021 03:35:00 PM,BATTERY,AGGRAVATED - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,124,1.0,28.0,41.868278395,-87.639223526
26111,02/20/2021 09:04:00 AM,HOMICIDE,FIRST DEGREE MURDER,ALLEY,True,True,333,3.0,5.0,41.764106016,-87.576256836
12320572,02/20/2021 11:40:00 AM,THEFT,$500 AND UNDER,APARTMENT,False,False,334,3.0,7.0,,
12298002,02/21/2021 03:20:00 PM,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - GARAGE,False,False,2032,20.0,47.0,,
25780,02/21/2021 05:38:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,1032,10.0,22.0,41.83900622,-87.707668681
25781,02/22/2021 09:20:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,323,3.0,5.0,41.759444161,-87.596627814
12335137,02/22/2021 10:27:00 AM,THEFT,OVER $500,RESIDENCE,False,False,834,8.0,18.0,41.742753445,-87.73086068
12307243,02/23/2021 06:00:00 PM,THEFT,FROM BUILDING,APARTMENT,False,False,133,1.0,4.0,,
25784,02/24/2021 10:30:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,231,2.0,3.0,41.801150088,-87.619384368
25785,02/25/2021 08:34:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,1532,15.0,28.0,41.884830727,-87.752781167
12627552,02/25/2021 09:00:00 PM,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,2521,25.0,31.0,,
25786,02/26/2021 09:16:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,823,8.0,17.0,41.778532435,-87.697030655
25787,02/27/2021 11:51:00 AM,HOMICIDE,FIRST DEGREE MURDER,GAS STATION,False,False,522,5.0,34.0,41.692358646,-87.623096746
12629189,02/27/2021 12:00:00 AM,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,False,835,8.0,18.0,,
25789,02/28/2021 04:31:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,2223,22.0,21.0,41.727992013,-87.642175432
25792,02/28/2021 05:03:00 AM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,614,6.0,21.0,41.73688603,-87.666741917
25791,02/28/2021 05:05:00 AM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,614,6.0,21.0,41.73688603,-87.666741917
25790,02/28/2021 11:47:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,2531,25.0,29.0,41.906298225,-87.773078049
25788,02/28/2021 12:30:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,634,6.0,9.0,41.729078381,-87.621879137
12618375,03/01/2021 02:00:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,False,True,1633,16.0,36.0,,
25793,03/01/2021 02:54:00 AM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,314,3.0,5.0,41.781874364,-87.587864899
12532245,03/01/2021 07:00:00 PM,NARCOTICS,FORFEIT PROPERTY,AIRPORT/AIRCRAFT,True,False,1651,16.0,41.0,,
13117998,03/01/2021 12:00:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1915,19.0,46.0,,
12632563,03/01/2021 12:00:00 AM,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,COMMERCIAL / BUSINESS OFFICE,False,False,614,6.0,17.0,,
12833700,03/01/2021 12:00:00 AM,THEFT,$500 AND UNDER,RESTAURANT,False,False,2031,20.0,40.0,,
12665493,03/01/2021 12:00:00 AM,SEX OFFENSE,AGGRAVATED CRIMINAL SEXUAL ABUSE,APARTMENT,False,False,824,8.0,15.0,41.787484784,-87.686304745
13047121,03/01/2021 12:01:00 AM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1634,16.0,31.0,,
12387087,03/02/2021 02:02:00 PM,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),SIDEWALK,True,False,1012,10.0,24.0,,
25794,03/02/2021 03:51:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,331,3.0,5.0,41.767191574,-87.572664894
25795,03/04/2021 02:10:00 AM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,622,6.0,21.0,41.743528216,-87.632767488
12316839,03/06/2021 03:05:00 PM,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1212,12.0,1.0,,
25796,03/06/2021 03:30:00 PM,HOMICIDE,FIRST DEGREE MURDER,PORCH,False,False,712,7.0,16.0,41.786184976,-87.648598206
25928,03/06/2021 05:14:00 PM,HOMICIDE,FIRST DEGREE MURDER,HOUSE,True,False,923,9.0,14.0,41.79841494,-87.700032005
25797,03/07/2021 07:55:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,411,4.0,8.0,41.744209898,-87.58506148
25798,03/08/2021 03:32:00 PM,HOMICIDE,FIRST DEGREE MURDER,AUTO,False,False,232,2.0,20.0,41.78855456,-87.623931704
25800,03/08/2021 06:17:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,True,532,5.0,9.0,41.678038746,-87.621771684
25799,03/08/2021 06:25:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,True,532,5.0,9.0,41.678038746,-87.621771684
25801,03/08/2021 08:28:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,True,1524,15.0,37.0,41.894858704,-87.764396029
25802,03/10/2021 02:56:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,True,False,212,2.0,3.0,41.827094923,-87.62167185
25804,03/10/2021 06:01:00 PM,HOMICIDE,FIRST DEGREE MURDER,STREET,False,False,411,4.0,8.0,41.750503234,-87.587271496
13027775,03/10/2021 06:05:00 PM,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,831,8.0,17.0,,
